condition,image,image_id,arrival_stage,class_id,presentations,historical_reviews,current_reviews,first_step,last_step,last_stage,mean_step_gap,median_step_gap,p90_step_gap,minimum_step_gap,maximum_step_gap,last_confidence,last_quality,next_due_clock,mean_lateness,censored_wait_steps,next_review_censored,terminal_overdue_ticks,no_historical_review
srt_h1024,111,0116079b9118f9bf2f9e19aa5ec958c5cd5d9c333714a6ec7b2518ebd8f6c3ac,29,113,7,4,2,3170,4651,44,246.83333333333334,170.5,526.5,9.0,647.0,0.9999974966049194,5.0,5695,112.33333333333333,602,True,0,False
srt_h1024,112,011e343e847e53c79b3a6a165bda84fe4ef98efce36eb4e4cca13b9b31ef1ae3,27,106,11,8,2,2985,5068,48,208.3,112.5,465.8999999999999,14.0,609.0,0.034993164241313934,0.0,5096,188.3,185,True,178,False
srt_h1024,113,011e55940f7aff5d9d66f77b9e6dc0494b029ce01cd3953c8eb00825033ffdd7,50,197,3,0,2,5163,5249,50,43.0,43.0,51.0,33.0,53.0,0.9912282228469849,5.0,5317,35.0,4,True,0,True
srt_h1024,114,0123ad2bf28e9f257e78cc2031385cab11542f109c349b05c71807332e84ef4f,6,23,41,34,6,891,5230,50,108.475,38.0,338.9000000000003,8.0,703.0,0.9297966361045837,5.0,5384,45.65,23,True,0,False
srt_h1024,115,01240bdd6ca08e9f20097a2bf81567d7f3466b4f094855a27415353bd868a4ee,10,37,6,4,1,1396,3412,31,403.2,198.0,944.2,51.0,1311.0,0.9998503923416138,5.0,7078,51.4,1841,True,0,False
srt_h1024,116,0125b1e4c44509435df17ddf8f76253dc9268e9d1cff1b5a75c76a541e4662ed,37,146,4,1,2,3953,5180,50,409.0,17.0,961.8000000000001,12.0,1198.0,0.9729822874069214,5.0,5208,401.0,73,True,66,False
srt_h1024,117,0125fd979dbdd4f57b2e6223660df0a4a0a75e3f407d322a612a47ae82fcee26,33,130,6,3,2,3569,4750,45,236.2,106.0,575.0,17.0,817.0,1.0,5.0,5215,163.8,503,True,59,False
srt_h1024,118,01260453478572e66e610392fbcf9bb4799a45eff9da89b872c71d60250215fe,1,1,7,4,2,5,4777,45,795.3333333333334,241.0,2120.5,8.0,3239.0,0.996772050857544,5.0,13213,67.33333333333333,476,True,0,False
srt_h1024,119,012ab80feb5b744214622ae32d006a34eaacc99acb691d881f4e46c409473c86,37,144,8,5,2,3949,5207,50,179.71428571428572,117.0,421.20000000000005,18.0,555.0,0.9045432209968567,5.0,5275,171.71428571428572,46,True,0,False
srt_h1024,120,012c046c4ae40b5b2a4fe28b93f50655f052966f7e5e65b274522db788c22a53,10,37,15,12,2,1396,4373,41,212.64285714285714,126.0,501.00000000000034,10.0,760.0,0.9981447458267212,5.0,5291,86.07142857142857,880,True,0,False
srt_h1024,121,012c46624555206dd9049a800d94501977f7d8e8b61d26a765f946b2531b14da,37,144,6,3,2,3946,5105,49,231.8,304.0,414.0,10.0,474.0,0.45367231965065,2.0,5133,159.4,148,True,141,False
srt_h1024,122,012ef63c5c921a4d861330b3e4bdf7cd36d01d54da5250ffb5c380f4c3ed2a22,33,131,7,3,3,3568,4971,47,233.83333333333334,205.0,479.5,8.0,563.0,0.7939640283584595,4.0,5534,127.33333333333333,282,True,0,False
srt_h1024,123,013037208e1fa6898aa4a8281d13c252d5f48b35ee8d076def9befc39e826bc5,35,137,8,5,2,3749,5066,48,188.14285714285714,52.0,477.80000000000007,14.0,623.0,0.02569335512816906,0.0,5094,174.42857142857142,187,True,180,False
srt_h1024,124,01324a2f0f0a67a7f43c356d57602a3c33f4a72e6331e751e2bd4b927e0ada73,30,116,8,7,0,3275,4423,41,164.0,161.0,289.40000000000003,15.0,341.0,0.9146729111671448,5.0,4451,137.28571428571428,830,True,823,False
srt_h1024,125,013336b2242f19e47b3331794c96bc9fcb3afd82c0eb46e13bc22af8ed9f668a,41,162,4,1,2,4346,5158,49,270.6666666666667,23.0,623.0,16.0,773.0,0.8415930271148682,4.0,5265,249.33333333333334,95,True,9,False
srt_h1024,126,0133a7c18a30309e6235d6369dd0902490fff614623e54026adc6471d41f90a8,50,198,3,0,2,5166,5208,50,21.0,21.0,31.4,8.0,34.0,1.0,5.0,5276,13.0,45,True,0,True
srt_h1024,127,0134cb122c2f2fca6378502feb9230128317cf08404ae9760c20a783e0774fb1,1,0,19,15,3,2,5129,49,284.8333333333333,113.5,734.0000000000002,8.0,1783.0,0.970831573009491,5.0,5157,125.11111111111111,124,True,117,False
srt_h1024,128,01364337f6e9a8a60c342e4832bc36b56bedac4e2c9cc7f1fa0c0420e40e4975,48,188,4,1,2,4982,5091,49,36.333333333333336,17.0,63.400000000000006,17.0,75.0,0.9999864101409912,5.0,5220,15.0,162,True,54,False
srt_h1024,129,0137c21be560fe34ab07de3b0c0c616325af414a351052645674667860f84588,10,37,15,12,2,1395,5080,49,263.2142857142857,190.5,431.40000000000003,12.0,884.0,0.9519289135932922,5.0,5616,105.42857142857143,173,True,0,False
srt_h1024,130,013e96c645b6c6c1acf6ddadc82f07aa32c6b64dae540c4fe824f0cea21bdd8d,47,185,3,0,2,4889,4956,47,33.5,33.5,52.3,10.0,57.0,1.0,5.0,5106,5.5,297,True,168,True
srt_h1024,131,01402ff8c6b9f7e40ee57bfa615f7f45c90b763b6725bc60f135d5b123ac84fd,12,45,29,25,3,1585,4964,47,120.67857142857143,71.0,305.5,10.0,636.0,0.015468529425561428,0.0,4992,105.21428571428571,289,True,282,False
srt_h1024,132,0141a559bccfbc7e7ba578993e588127728dac8845ae44ae7608d4bdb99e2f9d,7,27,6,3,2,1056,2901,26,369.0,135.0,912.8000000000001,9.0,1258.0,0.8930942416191101,4.0,6449,17.2,2352,True,0,False
srt_h1024,133,0143b816735e3c4f1205a77ec3e261a5b5ca5a85e6930ad8e660c6e03cae30fd,4,14,9,4,4,508,5124,49,577.0,154.5,1587.6999999999998,9.0,2630.0,0.9953867197036743,5.0,11115,32.625,129,True,0,False
srt_h1024,134,014403fe533e040ed387b86a1ce5ac70d0619dd6b89dedb82cd1f340dbcb6aa6,3,9,45,39,5,273,5069,48,109.0,60.0,282.10000000000014,8.0,537.0,0.1414308249950409,1.0,5097,43.40909090909091,184,True,177,False
srt_h1024,135,014452427481f08eacd12c887af35a1fffccd0a4e1d0a138e02c3159e8fa50e2,19,74,18,14,3,2246,5250,50,176.7058823529412,89.0,437.00000000000006,9.0,637.0,0.7470098733901978,3.0,5278,168.7058823529412,3,True,0,False
srt_h1024,136,0146f490867bc0f3a7cea9d234903c3370abb8e0ad73042c984d1c20e00803c4,33,130,4,1,2,3572,4535,43,321.0,65.0,718.6,16.0,882.0,0.999934196472168,5.0,4860,262.6666666666667,718,True,414,False
srt_h1024,137,014803df863fa94fbbbeca5663d873160f6aec3df36df969679db12dbeb93cfd,4,15,71,58,12,507,5140,49,66.18571428571428,19.0,144.10000000000002,8.0,501.0,0.9699414968490601,5.0,5208,44.74285714285714,113,True,66,False
srt_h1024,138,014873aa374df07ef4f09da57997c5dfeb5a109009afc38a6e8e9731b5818377,19,75,20,17,2,2251,5080,49,148.89473684210526,122.0,310.59999999999997,8.0,477.0,0.4048834443092346,2.0,5108,102.0,173,True,166,False
srt_h1024,139,014abbdfa31b9c86336c9b03fe51b6b0434826bcec917dfde15fd6d20f6c9fce,17,66,19,16,2,2059,5028,48,164.94444444444446,129.0,276.1,13.0,655.0,0.9997518658638,5.0,5125,137.38888888888889,225,True,149,False
srt_h1024,140,0150c28343e83332279a3300d0892e2baee34dbdde5947ac9d8f1164888c0cba,12,46,22,19,2,1581,5043,48,164.85714285714286,63.0,366.0,8.0,1389.0,0.9829205870628357,5.0,5404,119.66666666666667,210,True,0,False
srt_h1024,141,0153fcc4cb2fdf2bdd935546070d151274742ffd2b6ed6c1ff74fe0b5e0f7cea,42,166,7,4,2,4432,5128,49,116.0,54.5,275.5,16.0,355.0,0.9476833939552307,5.0,5216,94.66666666666667,125,True,58,False
srt_h1024,142,01579dd8d7b79bc17ffe1b49e04e2b9322a2b81f384c89c3725f6d60a045997a,48,190,5,1,3,4978,5179,50,50.25,34.5,98.4,12.0,120.0,0.9712862968444824,5.0,5401,10.25,74,True,0,False
srt_h1024,143,016311b50113ef8add7249c683e65c739eabcc4ecd45cd3c58ba1802bc645351,15,59,13,11,1,1873,4502,42,219.08333333333334,128.5,469.0,14.0,697.0,0.943280041217804,5.0,5767,92.41666666666667,751,True,0,False
srt_h1024,144,01645a03f0db6f38a912e3852894232e313454cea695a6068a9daf1633486253,17,64,15,12,2,2061,5210,50,224.92857142857142,147.5,384.20000000000005,12.0,922.0,0.9975066781044006,5.0,5361,189.71428571428572,43,True,0,False
srt_h1024,145,0170fcfc5c39385eb80b91c5a12888a64b242b5a402a66889694285b7b437231,35,137,4,2,1,3743,5031,48,429.3333333333333,389.0,746.6,63.0,836.0,0.7480623722076416,3.0,5136,408.0,222,True,138,False
srt_h1024,146,01757c218f24e80fec1aa9eb447c196bc4b0e92b81ce7463d8347d2e06240e15,47,185,5,1,3,4883,5099,49,54.0,39.5,105.50000000000001,9.0,128.0,0.9999181628227234,5.0,5321,14.0,154,True,0,False
srt_h1024,147,01774055c44ff48dd3cbafeb232e3262b4d9b9ca9a57e1617da63be4c482fb15,4,13,6,2,3,514,2395,20,376.2,135.0,935.6000000000001,8.0,1298.0,0.9975893497467041,5.0,6061,24.4,2858,True,0,False
srt_h1024,148,017da3c54246b5c74cc97045c56417f0a541995ca597b0c9ca3ba4f8b4f48fae,23,91,16,12,3,2628,4915,47,152.46666666666667,94.0,349.99999999999994,17.0,648.0,0.19122138619422913,1.0,4943,144.46666666666667,338,True,331,False
srt_h1024,149,017e04e938fde3868f2fc4864a3b02a576aaf88cd184ad4f6f861d89aed37789,17,66,13,10,2,2063,4503,42,203.33333333333334,144.5,366.00000000000006,9.0,823.0,0.9999513030052185,5.0,5881,66.16666666666667,750,True,0,False
srt_h1024,150,017f1f4c3088ededa43e3e973dcd6736a95f0fd685621c42de16ff27db6d632e,27,106,7,4,2,2987,4334,40,224.5,189.5,452.0,17.0,458.0,0.9999992847442627,5.0,5378,90.0,919,True,0,False
srt_h1024,151,0181f7f7f78d8b2fc451c5ee73234a2af744a4eeacd6697d86eda43b4a72420c,18,70,21,17,3,2158,4953,47,139.75,99.0,272.3000000000002,12.0,523.0,0.9999747276306152,5.0,5021,107.55,300,True,253,False
srt_h1024,152,0182b94b2a68eac3272cfeb63e2cc00b6c4e21f402b769d22ea0e15909b55aff,3,10,11,5,5,273,4863,46,459.0,113.0,1207.5999999999995,8.0,2356.0,0.9987989068031311,5.0,9745,17.6,390,True,0,False
srt_h1024,153,0182d9f56b843fd8b302bf45e7da7c06f838d76121a659f93cc83fb39c563836,7,27,29,24,4,1053,4125,38,109.71428571428571,48.0,276.10000000000014,8.0,821.0,0.6782369613647461,3.0,4872,27.571428571428573,1128,True,402,False
srt_h1024,154,01848b0e7bbbbdadb58e272511664ab1bcc5e55d6b6a9bdd5814f8ce85122d92,30,116,5,4,0,3266,4389,41,280.75,201.0,516.4000000000001,96.0,625.0,0.9997884631156921,5.0,4611,240.75,864,True,663,False
srt_h1024,155,018490787e01408381b335d389309e14ebb181be81c2d926bbc215dcc703b962,22,85,10,8,1,2537,4383,41,205.11111111111111,162.0,382.6000000000001,48.0,761.0,0.9999998807907104,5.0,6140,60.55555555555556,870,True,0,False
srt_h1024,156,0185e307d956e0459683179a9487f5104a648f2e141d7e40b4f2399024581563,8,29,6,3,2,1177,2998,27,364.2,141.0,877.6000000000001,38.0,1200.0,0.9969426393508911,5.0,6664,12.4,2255,True,0,False
srt_h1024,157,018b272368da73354d42609f0fbcedd0a0044acde3d86c30490d18b83baeb9bb,47,186,6,1,4,4888,5253,50,73.0,20.0,181.60000000000002,15.0,280.0,0.3292272090911865,2.0,5281,65.0,0,True,0,False
srt_h1024,158,019d8af252310b4794e8bfb78eb376a4a6f7335117bf185fd99854c2ebc5aef8,18,69,17,14,2,2156,5103,49,184.1875,131.0,409.5,10.0,572.0,0.9996438026428223,5.0,5200,103.875,150,True,74,False
srt_h1024,159,019f2b690e8d23e8a8efe48fca552ca3a79569780f4f01155abaab0211fa7421,32,124,14,9,4,3478,5118,49,126.15384615384616,128.0,250.8,14.0,381.0,0.5270910859107971,3.0,5224,110.61538461538461,135,True,50,False
srt_h1024,160,01a5ccfd665ee6f075572f0ad830cd5878c46761c54505b8a6590feb89409ede,41,161,6,2,3,4346,5186,50,168.0,30.0,404.2,12.0,449.0,0.27752822637557983,2.0,5214,140.6,67,True,60,False
srt_h1024,161,01a900e7b0dc846c0df573f1fb96c45c4be5c7752091e94f6b7837186251fc4f,46,182,3,0,2,4792,4877,46,42.5,42.5,58.1,23.0,62.0,0.35856035351753235,2.0,4905,34.5,376,True,369,True
srt_h1024,162,01acb4e564315c2df00ab534a5705ac9ac7333eb19b2ee0b925a17a929cd65a0,31,121,5,2,2,3388,4718,45,332.5,221.0,726.8000000000001,10.0,878.0,0.9996176958084106,5.0,5644,205.75,535,True,0,False
srt_h1024,163,01ad00e55dc844f016e6b99cbc25dd90b862d9b1aac11ddbdc90c5b3bd20e839,4,13,28,20,7,514,4860,46,160.96296296296296,68.0,429.0000000000002,8.0,787.0,0.924837589263916,5.0,4928,88.07407407407408,393,True,346,False
srt_h1024,164,01ae176d8a3bbd3e08cdaddcd00f15c14805f068601bef8a837cc6bd03a2b8d9,49,193,3,0,2,5074,5144,49,35.0,35.0,55.0,10.0,60.0,0.9999803900718689,5.0,5212,27.0,109,True,62,True
srt_h1024,165,01ae43e4a60f0ddbb057f35344062c7e6aad81389037ba5c4328ba793474e5ac,46,183,4,1,2,4790,5079,49,96.33333333333333,23.0,201.4,20.0,246.0,0.6585248708724976,3.0,5184,75.0,174,True,90,False
srt_h1024,166,01b21d5af46264467f02278ddf4d2f364fd095827d422d2fae9c80e04c47f514,45,178,5,1,3,4699,4879,46,45.0,34.0,84.30000000000001,13.0,99.0,0.9999924898147583,5.0,5101,5.0,374,True,173,False
srt_h1024,167,01b27252acfda99949aaed7506d70a7cfec10f9eac5ecaf3cc0c2154d73ca473,17,66,23,21,1,2063,5150,49,140.3181818181818,124.5,241.70000000000002,12.0,313.0,0.9938831329345703,5.0,5368,113.72727272727273,103,True,0,False
srt_h1024,168,01bc51f776ebcbb4af53b6f37b8b8e0fd2b11e0dbc2e7eb11f46ae8d2dc511b1,37,146,6,4,1,3954,5117,49,232.6,241.0,373.2,16.0,400.0,0.8026911616325378,4.0,5185,191.2,136,True,89,False
srt_h1024,169,01c4f8cfb771c2447650e661438a0594e3a14ea92fc89cb2d83b70ca2c446015,24,95,10,7,2,2723,5199,50,275.1111111111111,109.0,728.0,17.0,920.0,0.9428501725196838,5.0,5296,253.77777777777777,54,True,0,False
srt_h1024,170,01c83ace385e871d4f058c60904429433d9dae211e06eaf7d9f3943faf3f7e4c,39,155,4,1,2,4155,4423,41,89.33333333333333,42.0,166.8,28.0,198.0,0.03144223242998123,0.0,4451,68.0,830,True,823,False
srt_h1024,171,01cc330f2e0b0d306069dab4b87f9b24d782cce2f02eb851e8eb5a2e666d566d,39,154,6,3,2,4153,4892,47,147.8,69.0,313.0,17.0,325.0,0.19074812531471252,1.0,4920,75.4,361,True,354,False
srt_h1024,172,01d114f803e728c26b0fcb535707e88f5e0008f28b012be46dbca41f963884ee,26,101,11,8,2,2890,4908,47,201.8,141.0,472.59999999999997,30.0,577.0,0.6946114897727966,3.0,4936,178.1,345,True,338,False
srt_h1024,173,01d2df20e2ba455c78e2f6251cf063bf02e34999ef53c86e449dafb6df51e82b,8,29,27,23,3,1174,4846,46,141.23076923076923,105.5,302.0,8.0,682.0,0.9925885796546936,5.0,5223,56.61538461538461,407,True,51,False
srt_h1024,174,01d30e1ee5d35c3c427ead58eaa7868dbf891999ba19d61ecb79ae0dc48aa65e,16,61,9,6,2,1965,4084,38,264.875,152.0,636.8,9.0,865.0,0.9495139718055725,5.0,5443,74.625,1169,True,0,False
srt_h1024,175,01d47dd41c6389a7be3f0ef450cbe7e7da1a218fd01b59910656d2fd4793eb74,15,57,26,23,2,1869,5182,50,132.52,103.0,259.6000000000001,9.0,474.0,0.7573685646057129,4.0,5250,94.48,71,True,24,False
srt_h1024,176,01e28c4acc7251d7ac6eaa41dd0408b96bbdcaa05d80902294e735edb221625b,48,190,5,1,3,4977,5151,49,43.5,31.5,86.70000000000002,9.0,102.0,0.9864941835403442,5.0,5373,3.5,102,True,0,False
srt_h1024,177,01e4b317ea01015182b5207c102501d458ab842f9e1e922a893016dcba21b6e3,44,172,3,0,2,4613,4657,44,22.0,22.0,27.6,15.0,29.0,0.9999691247940063,5.0,4725,14.0,596,True,549,True
srt_h1024,178,01e589ea9fe4301cba5d28135848e84401a914f9bdb129ffe31d697a9fa1f14c,9,33,40,33,6,1289,5090,49,97.46153846153847,49.0,205.00000000000017,8.0,751.0,0.1774241328239441,1.0,5118,81.51282051282051,163,True,156,False
srt_h1024,179,01eaeb948a96416861f40f95dd8d3ba86608c7dc86a34e5488d142bdb8cdd9a6,18,69,8,4,3,2156,4062,38,272.2857142857143,129.0,678.2000000000003,8.0,1025.0,0.9995105862617493,5.0,6540,10.714285714285714,1191,True,0,False
srt_h1024,180,01eafd81eaeb7437e648d58fdda867906e6ccedd1ff543ee519334aefa216bcd,31,120,6,3,2,3386,3924,36,107.6,70.0,202.8,28.0,210.0,0.9999993443489075,5.0,4389,35.2,1329,True,885,False
srt_h1024,181,01eb2a533fca953f30b9d5ad564018347bcbc597c42cb34bfb51d327ae29ef66,25,99,8,5,2,2809,4966,47,308.14285714285717,141.0,737.8000000000002,8.0,1153.0,0.9976531267166138,5.0,7444,46.57142857142857,287,True,0,False
srt_h1024,182,01ebe6277404ee1d580ee2a78a6dd99d9dfd94a51a247051deb83dd78154aa01,21,81,15,11,3,2429,5158,49,194.92857142857142,126.0,444.00000000000006,15.0,501.0,0.9995812773704529,5.0,5627,121.21428571428571,95,True,0,False
srt_h1024,183,01ec9caf47125148fa9543949a9f15f2347c369e9b0ffc930be9e80be1e03c18,1,3,39,35,3,2,5004,48,131.6315789473684,52.5,329.50000000000017,8.0,831.0,0.6764002442359924,3.0,5122,55.973684210526315,249,True,152,False
srt_h1024,184,01eda31a19cf3184e027f1521ad8cd5fe1494e5775d06eaccdc2bbe2fd30ac0c,7,27,37,33,3,1050,4123,38,85.36111111111111,62.0,175.0,8.0,384.0,0.9875386953353882,5.0,4191,54.44444444444444,1130,True,1083,False
srt_h1024,185,01ef102fff5a141199323e54c236c20cd11833aed61c4aa90ef6c02de0844521,3,9,9,5,3,280,4598,43,539.75,128.5,1446.8999999999996,10.0,2709.0,0.9551362991333008,5.0,4666,82.125,655,True,608,False
srt_h1024,186,01f196c220c74ee7f3dde7a61f97700ef01fb10b5fae2134e1c75fdfb2b658eb,9,33,41,35,5,1294,5090,49,94.9,51.5,191.00000000000014,8.0,779.0,0.6896342635154724,3.0,5158,63.475,163,True,116,False
srt_h1024,187,01f51df0becaee7d74a6811298bb4bb0ff8ded546adc0547463defc893d2eead,5,16,14,9,4,709,4242,39,271.7692307692308,85.0,704.6000000000003,8.0,1716.0,0.9697350859642029,5.0,8226,7.384615384615385,1011,True,0,False
srt_h1024,188,01f703bc4600c62ced19b4160140195ff29eeaf0c75630b9cc37d3ebc7731673,43,171,4,1,2,4530,5054,48,174.66666666666666,29.0,387.40000000000003,18.0,477.0,0.9999998807907104,5.0,5194,153.33333333333334,199,True,80,False
srt_h1024,189,01f9f390eee3719246f65470e4b280ab771e587c11188ad9ad10591e9e745cbe,32,126,7,4,2,3481,5105,49,270.6666666666667,233.0,543.5,16.0,753.0,0.5723407864570618,3.0,5188,249.33333333333334,148,True,86,False
srt_h1024,190,01fc1527b32644bc4df13ab792b0f1d562cc65bd83530d435fb61f55605f91ac,5,16,18,14,3,711,5212,50,264.7647058823529,101.0,685.4000000000002,13.0,1223.0,0.9654749631881714,5.0,5280,125.29411764705883,41,True,0,False
srt_h1024,191,020610e885a3397c2ff8921d08e442152a6187d18dcc2e14c80c98f695e23db8,8,29,39,31,7,1175,5091,49,103.05263157894737,47.0,278.0000000000002,8.0,678.0,0.9434359669685364,5.0,5183,69.5,162,True,91,False
srt_h1024,192,0206e3ffee0c8a58d507483cab9eda7cfffdaaae0c3b3af5176b2b21e3cf2d9c,39,154,6,3,2,4156,4786,45,126.0,114.0,254.8,24.0,348.0,0.9996952414512634,5.0,5251,53.6,467,True,23,False
srt_h1024,193,020f1edcc27bd2fa89ac11487409685a02e6c842dc88b0eeb0a34f6bf97bc870,33,129,13,8,4,3569,5219,50,137.5,67.5,345.6,8.0,504.0,0.8034693002700806,4.0,5247,121.16666666666667,34,True,27,False
srt_h1024,194,020fce920bcee57be1ddb7f8d5e0e9e059bb21bfe1be09b2bd88d2eec1b0af0c,11,40,26,20,5,1490,5128,49,145.52,66.0,442.2000000000002,9.0,759.0,0.03672342747449875,0.0,5156,96.6,125,True,118,False
srt_h1024,195,02106e40d9e3076394f5adad5c7debfee061ed6f0b2c51d8204582e777d28d81,40,156,8,4,3,4244,5063,48,117.0,35.0,261.2,16.0,272.0,0.6167546510696411,3.0,5091,109.0,190,True,183,False
srt_h1024,196,021167a17bb7ab853640f9ae7547b77031e7da9f1abbdb333b5db5fbdc32ab0c,31,122,10,7,2,3382,5171,50,198.77777777777777,121.0,505.4,21.0,507.0,0.9999113082885742,5.0,5322,142.88888888888889,82,True,0,False
srt_h1024,197,0212a534c5171e6412e8b862eb05458afd89e90a1375243fe938962a362da88b,14,55,27,22,4,1774,5203,50,131.8846153846154,76.5,304.5,9.0,607.0,0.09671148657798767,0.0,5231,123.88461538461539,50,True,43,False
srt_h1024,198,0214d238f9b70ef8abf408438c75347f9f4f950ffd547edfd9447e3842e21c1e,15,58,21,18,2,1870,4217,39,117.35,74.0,230.20000000000016,10.0,386.0,0.8723066449165344,4.0,4245,107.35,1036,True,1029,False
srt_h1024,199,0215538a1a8cbd3bcee836d52956d76126fbd35559d3db4c17617a01f95bab2f,36,141,5,2,2,3850,4848,46,249.5,206.0,493.80000000000007,31.0,555.0,0.9976893067359924,5.0,6044,103.75,405,True,0,False
srt_h1024,200,021793f469366c6510ba50e6700d207af86c7520ca890c81da856fd3e4f4a480,33,130,6,3,2,3573,4942,47,273.8,217.0,612.6,20.0,855.0,0.9918051958084106,5.0,5407,201.4,311,True,0,False
srt_h1024,201,021cc3bc8d1b35e578aa67a72635d41724f061a94c80d7167d9170e2647dcec6,33,130,7,4,2,3567,5126,49,259.8333333333333,258.5,481.0,10.0,530.0,0.5689619183540344,3.0,5938,133.83333333333334,127,True,0,False
srt_h1024,202,021d625f67e304c8611256c5c7186484d7eb7be6aee4f631682ac206a1ed0efa,33,128,8,4,3,3567,4652,44,155.0,229.0,282.6,8.0,324.0,0.9753175973892212,5.0,5052,85.85714285714286,601,True,222,False
srt_h1024,203,021dd069b38f038187159963c4de2ef80539dd0b76c1db09efbe4a30f064808c,3,11,39,34,4,282,4074,38,99.78947368421052,52.5,201.70000000000022,8.0,557.0,0.06320522725582123,0.0,4102,42.60526315789474,1179,True,1172,False
srt_h1024,204,0221b5509dab3af0dc9525bee5b70f82e7dd0f017bc2a61d0cfcc34f6e7eb56d,48,190,4,0,3,4978,5063,48,28.333333333333332,16.0,52.0,8.0,61.0,0.9999462366104126,5.0,5175,7.0,190,True,99,True
srt_h1024,205,0221d34ef4f070b7f453261e65612b1c8568d619931af645d1fe73efc9a0e107,7,25,13,9,3,1056,3351,30,191.25,62.5,471.6000000000001,8.0,1052.0,0.992838978767395,5.0,5257,23.333333333333332,1902,True,17,False
srt_h1024,206,0221f40e61953982356c25e3b6a2e772651bed56bdfc4ec3af99b25e47ab642d,23,89,11,6,4,2630,4476,42,184.6,160.5,396.2,9.0,398.0,0.4136253297328949,2.0,4504,162.2,777,True,770,False
srt_h1024,207,0223b204c821e5f4337d65368ad19d9d406473ca036c842a7f9c3766e8ab9fb3,34,135,9,5,3,3663,5001,48,167.25,98.0,405.9,11.0,548.0,0.06490717083215714,0.0,5029,114.0,252,True,245,False
srt_h1024,208,0225107a752390e3ceefb3e8f50ef4cbc4df0150f3e0713384f22aa12936ea26,50,198,2,0,1,5165,5236,50,71.0,71.0,71.0,71.0,71.0,0.9999997615814209,5.0,5264,63.0,17,True,10,True
srt_h1024,209,022ade4441521aad3e012315aa85cd2f2169e37caf4bf335f74ebb63facb3e6e,16,60,21,18,2,1962,5188,50,161.3,105.0,389.00000000000006,10.0,499.0,0.9883780479431152,5.0,5339,114.75,65,True,0,False
srt_h1024,210,022e63d76582f897003b6116907a6bd3a1ac8cc8a720633d8bc3e587ab09e0c3,41,161,6,2,3,4345,4967,47,124.4,16.0,299.6,8.0,328.0,0.7887789011001587,4.0,4995,108.4,286,True,279,False
srt_h1024,211,022f4bfe36b0e54220ef43e286cff32c18e275db875c4ffc606d9d35bb654c37,34,134,7,3,3,3659,4695,44,172.66666666666666,103.5,405.0,8.0,631.0,0.9997256398200989,5.0,5307,69.33333333333333,558,True,0,False
srt_h1024,212,0230fa6189911746b89dcb1ce6454148f2ca2b07e9f8e237b38256c624e290f6,20,77,15,12,2,2342,5081,49,195.64285714285714,167.0,328.50000000000006,18.0,659.0,0.16470783948898315,1.0,5109,181.92857142857142,172,True,165,False
srt_h1024,213,02314403c83e3ec090f2a7ac629ecd5eb68b902f1b569c51ede1fb665f012985,27,107,7,4,2,2990,4336,40,224.33333333333334,146.5,505.0,13.0,632.0,0.9501330852508545,5.0,4999,121.0,917,True,275,False
srt_h1024,214,0231b05ba4714e58997493e5def3bef6213ef9274dd523727f81935da5f8cfdc,50,198,4,0,3,5163,5241,50,26.0,15.0,47.0,8.0,55.0,0.9999974966049194,5.0,5309,18.0,12,True,0,True
srt_h1024,215,02324439a47025df3f431d226f7c23166682d5bb36bc518a7f32394d4e54545a,11,42,46,40,5,1489,5231,50,83.15555555555555,36.0,194.8,8.0,569.0,0.19134731590747833,1.0,5259,71.95555555555555,22,True,15,False
srt_h1024,216,023852282caa9ff59b8d8fbeffd623e02b1be65d49d88b4af000742d8310a575,24,94,10,6,3,2723,4726,45,222.55555555555554,204.0,491.40000000000003,9.0,585.0,0.9997062683105469,5.0,5854,77.11111111111111,527,True,0,False
srt_h1024,217,023c47f74d06d73630321d9906804c9a55f23838ceaf63afef92cd44c2d44250,21,81,19,16,2,2429,5019,48,143.88888888888889,113.0,264.90000000000003,22.0,450.0,0.38867732882499695,2.0,5047,116.05555555555556,234,True,227,False
srt_h1024,218,023ea5a25c491356216c53daab479aacaf76a96ebf02a9079e4a00e126cb34ca,5,18,39,31,7,716,4623,44,102.8157894736842,70.0,219.2000000000001,8.0,451.0,0.17752337455749512,1.0,4651,59.21052631578947,630,True,623,False
srt_h1024,219,02457a6d0fcfcbbbd7ddd772dc2c359327bbaaa94dda7c83923a30f3043eea59,21,81,7,3,3,2432,3941,36,251.5,124.5,619.5,10.0,632.0,0.9999947547912598,5.0,5531,77.66666666666667,1312,True,0,False
srt_h1024,220,024662ec116a3b64def84611b35e24f620390215cbce987c377bf158aa29815a,7,26,34,30,3,1055,5153,49,124.18181818181819,56.0,334.2000000000001,8.0,704.0,0.9710544943809509,5.0,5221,92.06060606060606,100,True,53,False
